name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes
E:/sampel/case6_pcdimas/dmp/pid.11520.0x7ff60b930000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,1876480.0,784384.0,0.0,1174560.0,4096.0,140694732865536.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,2740224.0,1024.0,2695784.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.11540.0x7ff60b930000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,1876480.0,784384.0,0.0,1174560.0,4096.0,140694732865536.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,2740224.0,1024.0,2695784.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.1160.0x7ff629a10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140695237099520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.11744.0x780000.dmp,332.0,5.0,0.0,0.0,224.0,258.0,267.0,14.0,28.0,5632.0,5120.0,0.0,6496.0,4096.0,7864320.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,28672.0,1024.0,74302.0,2.0,49216.0,262144.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.11796.0x7ff629a10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140695237099520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.11828.0x7ff727670000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,8.0,0.0,777216.0,1988608.0,0.0,5696.0,4096.0,140699494711296.0,4096.0,512.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,2785280.0,1024.0,2811566.0,2.0,33088.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.1188.0x7ff7c4c10000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,663552.0,192512.0,0.0,233424.0,4096.0,140702134632448.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,860160.0,4096.0,894347.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.11880.0x7ff674ec0000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,1775616.0,5130752.0,0.0,1290848.0,4096.0,140696500305920.0,4096.0,512.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6926336.0,1024.0,6944531.0,2.0,49504.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.11916.0x7ff60b930000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,1876480.0,784384.0,0.0,1174560.0,4096.0,140694732865536.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,2740224.0,1024.0,2695784.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.11948.0x7ff701f80000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,65536.0,53248.0,4096.0,29120.0,4096.0,140698866679808.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,126976.0,4096.0,148567.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
